Active Agents,Exited Agents,Cumulative Exited Agents,Agents per Cell - Main Exit,Agents per Cell - South West Exit,Agents per Cell - North West Exit,Agents per Cell - East Exit,Agents per Cell - South East Exit,Agents per Cell - First South Exit,Agents per Cell - First North Exit,Agents per Cell - Stairs North,Agents per Cell - Stairs South,Agents per Cell - North Stairs,Agents per Cell - South Stairs,varied_parameter,varied_value
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
21,0,980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
19,0,982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
18,0,983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
17,0,984,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
15,0,986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
14,0,987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
13,0,988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
13,0,988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
13,0,988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
12,0,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
12,0,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
12,0,989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
11,0,990,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
10,0,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,12.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
1001,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,cell_capacity,14.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.25,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,cell_capacity,14.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.5,0.5,1.0,cell_capacity,14.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,cell_capacity,14.0
1001,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,cell_capacity,14.0
1001,0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.25,1.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.5,0.5,0.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.75,1.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.25,0.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,cell_capacity,14.0
1001,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5,1.0,0.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,1.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.5,1.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,1.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.5,0.25,2.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,1.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,1.0,2.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,2.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.5,0.5,1.0,0.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.25,1.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,2.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,1.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.5,0.75,1.25,cell_capacity,14.0
1001,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.75,2.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.5,1.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,1.5,1.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,2.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.5,1.5,2.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,1.0,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.75,1.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.75,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.25,1.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5,0.75,1.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.25,1.0,cell_capacity,14.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,1.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.0,1.0,1.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,2.5,1.5,2.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5,1.25,1.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.5,1.0,2.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.5,0.5,3.0,cell_capacity,14.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,1.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.25,2.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,2.0,0.25,2.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.75,2.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5,1.5,1.5,1.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,2.75,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,2.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.5,0.75,2.25,cell_capacity,14.0
1001,0,0,0.125,0.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,2.25,2.5,cell_capacity,14.0
1001,0,0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.25,2.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,1.25,3.0,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,1.25,2.25,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,1.5,cell_capacity,14.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.25,1.75,cell_capacity,14.0
1001,0,0,0.125,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,1.25,2.25,cell_capacity,14.0
998,0,3,0.125,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.5,0.75,1.25,cell_capacity,14.0
993,0,8,0.5,0.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,cell_capacity,14.0
985,0,16,0.0,1.0,2.0,1.0,4.0,0.0,3.0,0.0,2.0,0.5,1.0,cell_capacity,14.0
974,0,27,0.125,2.0,1.0,0.0,4.0,6.0,9.0,0.5,0.5,0.75,2.0,cell_capacity,14.0
951,0,50,0.25,1.0,1.0,0.0,1.0,5.0,8.0,0.5,1.0,1.25,3.0,cell_capacity,14.0
933,0,68,0.25,2.0,1.0,2.0,4.0,4.0,8.0,1.0,1.0,1.25,3.25,cell_capacity,14.0
910,0,91,0.25,2.0,1.0,5.0,0.0,1.0,9.0,0.5,1.0,1.0,3.0,cell_capacity,14.0
890,0,111,0.25,0.0,2.0,0.0,1.0,1.0,11.0,0.0,4.0,1.75,4.0,cell_capacity,14.0
873,0,128,0.125,0.0,1.0,2.0,3.0,1.0,5.0,1.5,1.5,1.25,4.75,cell_capacity,14.0
860,0,141,0.375,1.0,0.0,0.0,1.0,3.0,3.0,0.5,0.0,2.0,1.75,cell_capacity,14.0
849,0,152,0.25,1.0,1.0,0.0,1.0,8.0,2.0,1.0,3.5,1.5,3.0,cell_capacity,14.0
834,0,167,0.75,0.0,1.0,2.0,4.0,2.0,7.0,1.5,2.5,2.75,3.0,cell_capacity,14.0
812,0,189,0.375,0.0,0.0,1.0,3.0,2.0,10.0,1.0,1.5,2.0,3.75,cell_capacity,14.0
793,0,208,0.5,3.0,1.0,0.0,0.0,8.0,3.0,1.0,2.5,1.25,3.0,cell_capacity,14.0
774,0,227,0.25,0.0,1.0,0.0,2.0,2.0,5.0,2.0,1.5,2.25,3.0,cell_capacity,14.0
762,0,239,1.0,2.0,0.0,0.0,0.0,4.0,7.0,0.0,3.0,0.75,3.25,cell_capacity,14.0
741,0,260,0.625,1.0,0.0,0.0,2.0,3.0,3.0,1.0,1.5,1.5,1.75,cell_capacity,14.0
727,0,274,1.0,1.0,0.0,0.0,3.0,4.0,6.0,0.5,1.5,0.75,1.25,cell_capacity,14.0
705,0,296,0.375,1.0,0.0,4.0,0.0,1.0,2.0,1.0,1.5,1.25,1.25,cell_capacity,14.0
694,0,307,0.375,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.5,0.5,1.5,cell_capacity,14.0
684,0,317,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.25,1.25,cell_capacity,14.0
667,0,334,1.0,3.0,1.0,0.0,0.0,0.0,6.0,0.5,1.0,1.0,1.25,cell_capacity,14.0
649,0,352,1.5,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.5,0.75,1.5,cell_capacity,14.0
634,0,367,0.875,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.5,0.25,1.25,cell_capacity,14.0
621,0,380,1.75,4.0,0.0,0.0,2.0,1.0,0.0,0.5,2.0,0.75,1.5,cell_capacity,14.0
600,0,401,1.625,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.5,1.25,1.25,cell_capacity,14.0
581,0,420,1.125,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,cell_capacity,14.0
565,0,436,0.625,3.0,1.0,1.0,0.0,0.0,4.0,1.5,0.5,1.75,0.5,cell_capacity,14.0
551,0,450,0.75,2.0,2.0,0.0,3.0,0.0,1.0,0.5,0.5,1.0,1.0,cell_capacity,14.0
537,0,464,0.75,1.0,1.0,1.0,0.0,0.0,1.0,1.5,1.0,1.5,0.75,cell_capacity,14.0
527,0,474,0.875,1.0,1.0,0.0,5.0,2.0,0.0,0.5,0.0,0.75,1.0,cell_capacity,14.0
511,0,490,1.25,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.5,1.75,1.5,cell_capacity,14.0
495,0,506,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.5,0.75,cell_capacity,14.0
481,0,520,0.5,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.25,cell_capacity,14.0
472,0,529,0.75,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,cell_capacity,14.0
461,0,540,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,cell_capacity,14.0
447,0,554,0.875,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.5,0.5,0.75,cell_capacity,14.0
434,0,567,1.75,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,1.0,cell_capacity,14.0
416,0,585,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.25,0.5,cell_capacity,14.0
395,0,606,1.875,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.25,0.75,cell_capacity,14.0
377,0,624,2.125,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.25,0.25,cell_capacity,14.0
354,0,647,2.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,cell_capacity,14.0
330,0,671,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1.0,cell_capacity,14.0
313,0,688,1.875,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,cell_capacity,14.0
292,0,709,1.625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.25,cell_capacity,14.0
278,0,723,2.125,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.25,1.0,cell_capacity,14.0
259,0,742,1.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,cell_capacity,14.0
247,0,754,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.5,0.25,1.0,cell_capacity,14.0
227,0,774,2.125,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,1.0,cell_capacity,14.0
207,0,794,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.75,cell_capacity,14.0
193,0,808,1.5,3.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.75,0.0,cell_capacity,14.0
176,0,825,1.75,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,cell_capacity,14.0
159,0,842,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,cell_capacity,14.0
147,0,854,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,cell_capacity,14.0
139,0,862,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
130,0,871,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,cell_capacity,14.0
117,0,884,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
105,0,896,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
101,0,900,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
94,0,907,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
90,0,911,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
86,0,915,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
81,0,920,0.25,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
76,0,925,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
75,0,926,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
72,0,929,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
67,0,934,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
65,0,936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell_capacity,14.0
