Active Agents,Exited Agents,Cumulative Exited Agents,Agents per Cell - Main Exit,Agents per Cell - South West Exit,Agents per Cell - North West Exit,Agents per Cell - East Exit,Agents per Cell - South East Exit,Agents per Cell - First South Exit,Agents per Cell - First North Exit,Agents per Cell - Stairs North,Agents per Cell - Stairs South,Agents per Cell - North Stairs,Agents per Cell - South Stairs,scenario_id,replication_id
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.5,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.25,1.0,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.25,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.75,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.25,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,0
1001,0,0,0.125,0.0,0.0,0.0,2.0,0.0,1.0,0.5,1.0,0.75,1.0,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,0
1001,0,0,0.125,0.0,0.0,0.0,2.0,0.0,1.0,0.5,0.5,0.25,0.75,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.25,2.25,1,0
1001,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.25,1.0,1,0
1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.5,0.25,1.25,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.25,1.0,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,1.5,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.5,1.75,1,0
1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,2.0,0.75,2.25,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.25,2.5,1,0
1001,0,0,0.125,0.0,0.0,0.0,2.0,0.0,0.0,0.5,1.5,0.25,1.75,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.25,1.75,1,0
1001,0,0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,1.75,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.5,1.0,1,0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,1,0
1001,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.25,1,0
1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.75,2.25,1,0
1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.5,0.25,1.75,1,0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,1.5,1,0
1001,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,1.0,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.75,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.25,1.0,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,1.5,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.25,1.75,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.25,1.25,1,0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.75,1.75,1,0
1001,0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.5,0.5,1.5,1,0
1001,0,0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.5,2.5,1.5,1.5,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.75,1.5,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.5,0.75,1.0,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.5,1,0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.0,0.75,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.75,1.75,1,0
1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.25,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.75,1.75,1,0
1001,0,0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,1.25,1,0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0
1001,0,0,0.125,1.0,0.0,0.0,2.0,0.0,0.0,1.5,1.5,1.0,2.0,1,0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.25,1.25,1,0
1001,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,1.25,1.75,1,0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.5,1,0
1001,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,2.0,1.25,1.75,1,0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.75,0.5,1,0
1001,0,0,0.125,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.5,1.0,1.5,1,0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,1.0,1,0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.5,1.0,1,0
1001,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,1.25,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,1,0
1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,2.0,1.5,1.0,1,0
1001,0,0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1,0
1001,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,1.5,0.5,1,0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.25,1,0
1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.5,1.75,1.0,1,0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,2.0,1,0
1001,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,1.5,1.5,1,0
1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.5,1.5,1,0
1001,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,1.25,2.0,1,0
1000,0,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.5,1.5,1,0
997,0,4,0.375,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.5,1.0,1,0
991,0,10,0.25,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.75,2.25,1,0
985,0,16,0.125,0.0,0.0,1.0,3.0,1.0,6.0,0.5,1.5,1.25,1.0,1,0
973,0,28,0.375,0.0,0.0,0.0,1.0,3.0,5.0,0.5,0.5,1.25,1.5,1,0
961,0,40,0.125,3.0,1.0,1.0,4.0,4.0,11.0,1.0,1.0,1.0,3.0,1,0
936,0,65,0.375,2.0,0.0,0.0,5.0,1.0,6.0,0.5,2.0,2.0,2.0,1,0
919,0,82,0.375,4.0,1.0,3.0,2.0,2.0,3.0,1.5,0.5,2.0,1.75,1,0
901,0,100,0.375,3.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,2.25,2.25,1,0
887,0,114,0.375,4.0,2.0,0.0,0.0,5.0,11.0,0.0,2.5,0.5,3.25,1,0
862,0,139,0.25,2.0,0.0,0.0,3.0,5.0,6.0,1.0,1.0,1.75,2.75,1,0
844,0,157,0.375,4.0,2.0,0.0,1.0,0.0,7.0,0.5,2.5,1.75,3.75,1,0
827,0,174,0.625,3.0,0.0,2.0,2.0,3.0,7.0,1.0,2.5,1.25,3.25,1,0
805,0,196,0.375,2.0,1.0,2.0,0.0,7.0,9.0,3.0,2.5,2.25,2.5,1,0
781,0,220,0.625,5.0,3.0,1.0,3.0,2.0,4.0,0.5,1.0,2.0,2.5,1,0
758,0,243,0.5,3.0,1.0,0.0,0.0,2.0,5.0,1.5,2.0,2.75,3.0,1,0
743,0,258,1.125,3.0,0.0,2.0,3.0,1.0,3.0,2.5,2.0,2.25,3.0,1,0
722,0,279,0.75,0.0,1.0,2.0,2.0,3.0,7.0,2.0,2.0,1.75,1.75,1,0
701,0,300,0.25,1.0,0.0,1.0,2.0,3.0,3.0,1.5,2.0,1.0,2.25,1,0
689,0,312,0.375,2.0,1.0,0.0,0.0,4.0,5.0,1.0,2.0,2.0,1.0,1,0
674,0,327,0.375,2.0,0.0,0.0,0.0,2.0,6.0,0.5,1.0,1.0,1.25,1,0
661,0,340,0.875,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.5,1.25,2.0,1,0
645,0,356,1.0,2.0,1.0,2.0,0.0,0.0,5.0,1.5,0.0,1.5,1.5,1,0
627,0,374,0.75,1.0,1.0,0.0,2.0,2.0,1.0,0.5,2.0,1.25,1.75,1,0
614,0,387,0.875,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.75,2.0,1,0
604,0,397,0.875,1.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,1.25,2.5,1,0
589,0,412,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,1.25,2.5,1,0
574,0,427,0.625,3.0,1.0,2.0,1.0,1.0,2.0,0.0,2.5,1.25,2.75,1,0
559,0,442,0.75,2.0,1.0,2.0,1.0,0.0,0.0,0.5,2.0,0.5,2.5,1,0
547,0,454,0.375,3.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.75,1.75,1,0
536,0,465,0.625,5.0,0.0,0.0,3.0,0.0,1.0,0.5,1.0,0.5,2.0,1,0
522,0,479,0.5,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.25,1.5,1,0
510,0,491,0.875,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.5,1.0,2.5,1,0
498,0,503,0.625,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.75,1.75,1,0
484,0,517,0.25,5.0,0.0,2.0,3.0,1.0,2.0,0.5,0.0,0.25,1.75,1,0
469,0,532,0.5,8.0,0.0,2.0,0.0,1.0,0.0,0.5,1.5,0.75,1.75,1,0
454,0,547,0.375,7.0,2.0,0.0,2.0,1.0,0.0,0.5,3.0,1.25,1.75,1,0
439,0,562,0.5,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.5,0.75,0.5,1,0
423,0,578,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.75,1.5,1,0
401,0,600,1.125,4.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1,0
386,0,615,2.25,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,1,0
362,0,639,2.5,4.0,0.0,0.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1,0
333,0,668,2.0,9.0,3.0,0.0,1.0,0.0,1.0,0.0,0.5,0.25,0.5,1,0
303,0,698,1.875,5.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.25,0.25,1,0
280,0,721,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1,0
258,0,743,1.5,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.75,1,0
237,0,764,2.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1,0
214,0,787,1.375,4.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.25,0.75,1,0
197,0,804,1.75,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.25,1,0
176,0,825,1.125,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,1,0
162,0,839,1.875,4.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,1,0
142,0,859,1.75,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.5,1,0
123,0,878,0.625,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,1,0
110,0,891,1.625,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,1,0
93,0,908,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1,0
85,0,916,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1,0
74,0,927,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1,0
68,0,933,0.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0
65,0,936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
63,0,938,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
61,0,940,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1,0
60,0,941,0.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
57,0,944,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
54,0,947,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,0
52,0,949,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1,0
50,0,951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0
50,0,951,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
47,0,954,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
44,0,957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
43,0,958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
43,0,958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
43,0,958,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
41,0,960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
41,0,960,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
40,0,961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
39,0,962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
39,0,962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
38,0,963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
37,0,964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
36,0,965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
35,0,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
35,0,966,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
34,0,967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
34,0,967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
34,0,967,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
32,0,969,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
31,0,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
31,0,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
31,0,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
31,0,970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
30,0,971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
30,0,971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
29,0,972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
29,0,972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
28,0,973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
27,0,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
27,0,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
27,0,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
27,0,974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
25,0,976,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
24,0,977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
22,0,979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
21,0,980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
20,0,981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
18,0,983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
