Active Agents,Exited Agents,Cumulative Exited Agents,Agents per Cell - Main Exit,Agents per Cell - South West Exit,Agents per Cell - North West Exit,Agents per Cell - East Exit,Agents per Cell - South East Exit,Agents per Cell - First South Exit,Agents per Cell - First North Exit,Agents per Cell - Stairs North,Agents per Cell - Stairs South,Agents per Cell - North Stairs,Agents per Cell - South Stairs,scenario_id,replication_id
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.25,0.5,12,0
1007,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,12,0
1007,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.75,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25,1.0,12,0
1007,0,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,12,0
1007,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,12,0
1007,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,1.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.75,12,0
1007,0,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,2.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.75,1.5,12,0
1007,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25,1.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.5,0.5,1.75,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.5,1.0,12,0
1007,0,0,0.125,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.25,1.25,12,0
1007,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.25,1.75,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.5,12,0
1007,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,1.75,12,0
1007,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.5,0.75,2.0,12,0
1007,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.75,1.5,12,0
1007,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.5,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.5,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,1.0,1.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.5,1.75,12,0
1007,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.75,1.5,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,2.75,12,0
1007,0,0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.5,0.75,1.75,12,0
1007,0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.5,0.25,1.75,12,0
1007,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.5,12,0
1007,0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.75,1.5,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.75,1.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,2.5,0.75,2.75,12,0
1007,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5,0.75,12,0
1007,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,1.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.5,1.5,2.5,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.75,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,3.0,0.25,2.0,12,0
1007,0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.5,0.25,2.0,12,0
1007,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,3.0,0.5,2.75,12,0
1007,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.25,2.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.75,2.25,12,0
1007,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5,2.0,0.75,1.5,12,0
1007,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.25,1.5,12,0
1007,0,0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.5,2.0,0.75,2.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.5,0.5,2.5,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.5,1.75,12,0
1007,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.75,12,0
1007,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.5,1.75,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.5,2.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,3.0,0.5,3.25,12,0
1007,0,0,0.125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.5,2.75,12,0
1007,0,0,0.125,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.5,1.5,3.0,12,0
1007,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.25,2.5,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,12,0
1007,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,3.0,0.5,2.25,12,0
1007,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.5,0.25,2.25,12,0
1007,0,0,0.125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5,1.75,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,2.5,1.25,2.75,12,0
1007,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,3.5,1.0,2.75,12,0
1007,0,0,0.125,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.75,1.75,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,1.5,2.75,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,0.5,3.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25,1.5,12,0
1007,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.25,3.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.25,2.0,12,0
1007,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.75,1.75,12,0
1007,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.75,2.5,12,0
1007,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2.0,0.25,2.25,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,3.25,12,0
1007,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,0.25,2.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,1.5,12,0
1007,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,3.25,12,0
1007,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.5,1.0,2.25,12,0
1007,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,2.0,12,0
1007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.75,3.25,12,0
1007,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.5,0.75,2.5,12,0
1004,0,3,0.125,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.5,1.75,12,0
999,0,8,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.75,3.0,12,0
994,0,13,0.125,0.0,3.0,1.0,3.0,1.0,2.0,0.0,0.5,0.75,1.0,12,0
983,0,24,0.25,0.0,5.0,2.0,4.0,4.0,5.0,0.0,1.5,0.25,1.75,12,0
961,0,46,0.25,1.0,6.0,0.0,4.0,4.0,3.0,0.0,0.0,0.5,1.25,12,0
941,0,66,0.25,2.0,6.0,1.0,2.0,2.0,9.0,0.5,0.0,0.5,2.0,12,0
917,0,90,0.125,9.0,12.0,1.0,4.0,9.0,13.0,0.0,0.0,2.75,3.25,12,0
868,0,139,0.125,6.0,14.0,4.0,5.0,4.0,10.0,0.0,0.5,1.0,3.5,12,0
824,0,183,0.125,8.0,10.0,5.0,4.0,4.0,15.0,0.5,0.5,1.5,3.0,12,0
777,0,230,0.5,7.0,14.0,2.0,5.0,3.0,7.0,0.0,0.5,1.75,1.5,12,0
735,0,272,1.125,8.0,13.0,2.0,6.0,4.0,9.0,0.0,0.0,1.5,2.0,12,0
684,0,323,1.5,10.0,15.0,2.0,5.0,5.0,14.0,1.0,0.0,2.0,2.25,12,0
621,0,386,1.375,5.0,9.0,2.0,1.0,6.0,7.0,0.0,0.0,2.5,1.25,12,0
580,0,427,1.375,7.0,13.0,0.0,2.0,8.0,10.0,0.5,0.0,2.5,1.25,12,0
529,0,478,2.125,6.0,8.0,1.0,1.0,9.0,10.0,0.5,0.0,2.75,1.0,12,0
477,0,530,0.875,8.0,2.0,1.0,0.0,9.0,8.0,0.5,0.0,2.0,1.0,12,0
442,0,565,0.75,9.0,2.0,2.0,1.0,9.0,4.0,0.5,0.0,1.75,0.0,12,0
409,0,598,0.75,7.0,1.0,2.0,1.0,7.0,6.0,0.5,0.0,1.5,0.25,12,0
379,0,628,0.5,10.0,1.0,0.0,2.0,6.0,4.0,0.5,0.0,1.25,0.0,12,0
352,0,655,0.125,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12,0
341,0,666,0.75,12.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,12,0
318,0,689,0.625,8.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,12,0
299,0,708,0.375,8.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,0.0,12,0
284,0,723,2.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12,0
254,0,753,1.0,7.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,12,0
235,0,772,0.75,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.25,0.0,12,0
219,0,788,0.75,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12,0
