Active Agents,Exited Agents,Cumulative Exited Agents,Agents per Cell - Main Exit,Agents per Cell - South West Exit,Agents per Cell - North West Exit,Agents per Cell - East Exit,Agents per Cell - South East Exit,Agents per Cell - First South Exit,Agents per Cell - First North Exit,Agents per Cell - Stairs North,Agents per Cell - Stairs South,Agents per Cell - North Stairs,Agents per Cell - South Stairs,scenario_id,replication_id
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2,0
1004,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.25,1.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.25,2.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.25,2.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,2.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,2.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.25,2.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.75,2.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.25,3.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,3.5,0.5,2.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.5,0.75,3.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.5,2.0,1.0,1.75,2,0
1004,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.75,3.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,0.25,2.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.5,0.0,3.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.5,2.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,1.5,2,0
1004,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,2.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.5,0.25,2.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,0.5,3.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,3.0,0.5,2.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.75,2.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,2.75,2,0
1004,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.25,2.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.5,0.25,3.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.25,2,0
1004,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.25,2.5,2,0
1004,0,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,0.25,4.0,2,0
1004,0,0,0.125,0.0,0.0,0.0,3.0,0.0,0.0,0.5,2.5,0.5,1.5,2,0
1004,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.5,0.25,3.0,2,0
1004,0,0,0.125,1.0,0.0,0.0,3.0,0.0,0.0,0.5,4.5,0.75,3.25,2,0
1004,0,0,0.125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,2.75,2,0
1004,0,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.25,3.25,2,0
1004,0,0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,3.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.25,2,0
1004,0,0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.25,4.0,2,0
1004,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.25,3.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,3.5,2,0
1004,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.5,2,0
1004,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,2.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.25,3.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,2.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.25,3.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.5,0.0,4.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,2.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.5,0.0,2.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.5,0.25,3.75,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,3.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,2.0,0.5,2.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,4.5,0.25,3.0,2,0
1004,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.5,3.0,0.25,3.5,2,0
1004,0,0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.5,2.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,1.0,4.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.75,3.5,2,0
1004,0,0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.5,3.5,0.5,2.75,2,0
1004,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.25,4.25,2,0
1004,0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.5,3.5,0.75,3.0,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,3.5,2,0
1004,0,0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.5,3.5,0.25,3.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,0.25,3.75,2,0
1004,0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.25,4.5,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.5,0.75,4.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,3.0,0.75,4.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,5.0,0.5,4.25,2,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.5,4.5,2,0
1003,0,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5,4.0,0.5,4.25,2,0
1000,0,4,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.5,4.0,0.5,4.75,2,0
995,0,9,0.25,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1.5,0.0,2.75,2,0
986,0,18,0.375,4.0,0.0,0.0,1.0,1.0,7.0,0.5,2.5,0.25,3.5,2,0
970,0,34,0.375,2.0,0.0,0.0,6.0,2.0,6.0,0.5,1.5,1.75,3.25,2,0
951,0,53,0.125,0.0,1.0,0.0,5.0,4.0,13.0,0.0,2.5,1.25,3.25,2,0
927,0,77,0.125,4.0,0.0,3.0,3.0,3.0,10.0,0.5,1.0,2.0,4.25,2,0
903,0,101,0.375,8.0,2.0,2.0,2.0,2.0,15.0,0.5,2.0,1.0,5.0,2,0
869,0,135,0.125,1.0,1.0,3.0,1.0,2.0,9.0,0.0,0.5,0.5,5.25,2,0
851,0,153,0.625,3.0,0.0,0.0,4.0,2.0,3.0,0.0,1.5,1.5,5.0,2,0
834,0,170,0.25,2.0,0.0,1.0,3.0,0.0,2.0,0.5,2.0,0.75,2.75,2,0
824,0,180,0.25,1.0,0.0,0.0,3.0,2.0,6.0,0.0,2.5,0.5,3.0,2,0
810,0,194,0.625,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.5,2.0,2,0
801,0,203,0.875,0.0,0.0,0.0,2.0,1.0,4.0,0.5,0.5,0.75,0.75,2,0
787,0,217,0.625,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.5,0.5,1.25,2,0
778,0,226,0.375,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.5,0.25,1.0,2,0
768,0,236,1.0,4.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,0.0,2,0
752,0,252,1.25,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,2,0
735,0,269,1.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,0
717,0,287,0.5,8.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0
701,0,303,0.75,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.25,0.0,2,0
681,0,323,0.625,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.0,2,0
663,0,341,0.875,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0
645,0,359,1.875,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,2,0
616,0,388,0.875,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,2,0
602,0,402,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
589,0,415,1.375,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.25,0.0,2,0
