Active Agents,Exited Agents,Cumulative Exited Agents,Agents per Cell - Main Exit,Agents per Cell - South West Exit,Agents per Cell - North West Exit,Agents per Cell - East Exit,Agents per Cell - South East Exit,Agents per Cell - First South Exit,Agents per Cell - First North Exit,Agents per Cell - Stairs North,Agents per Cell - Stairs South,Agents per Cell - North Stairs,Agents per Cell - South Stairs,scenario_id,replication_id
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.0,2.25,10,0
1004,0,0,0.125,0.0,1.0,0.0,5.0,0.0,0.0,1.5,4.0,1.0,4.25,10,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.5,0.75,3.0,10,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.25,10,0
1004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.0,3.25,10,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,3.5,0.75,3.25,10,0
1004,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,3.0,0.25,3.0,10,0
1004,0,0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.25,2.5,10,0
1004,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.5,3.5,1.0,3.5,10,0
1004,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,2.0,1.25,2.0,10,0
1004,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,2.5,0.5,2.5,10,0
1004,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5,2.5,0.75,3.0,10,0
1004,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.5,3.0,10,0
1004,0,0,0.125,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.5,0.25,3.75,10,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,2.25,10,0
1004,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.5,3.5,0.5,3.5,10,0
1004,0,0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.5,3.5,0.75,3.25,10,0
1004,0,0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,3.25,10,0
1004,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,3.0,0.5,3.25,10,0
1004,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,2.5,0.5,3.0,10,0
1002,0,2,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.5,0.5,2.5,10,0
1000,0,4,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,1.0,3.0,10,0
997,0,7,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.5,0.75,3.0,10,0
990,0,14,0.5,1.0,1.0,0.0,3.0,0.0,2.0,0.5,1.0,0.5,2.0,10,0
979,0,25,0.25,1.0,2.0,0.0,4.0,2.0,9.0,0.5,2.0,1.75,3.5,10,0
959,0,45,0.75,3.0,2.0,1.0,3.0,4.0,6.0,0.0,1.0,0.75,4.75,10,0
934,0,70,0.375,3.0,2.0,0.0,4.0,4.0,7.0,1.0,1.5,2.0,4.75,10,0
911,0,93,0.625,4.0,3.0,2.0,3.0,1.0,7.0,0.0,1.5,2.0,3.25,10,0
886,0,118,0.375,3.0,3.0,0.0,4.0,0.0,7.0,0.5,2.0,1.75,4.5,10,0
866,0,138,0.75,2.0,1.0,2.0,4.0,0.0,10.0,1.0,1.5,2.0,3.75,10,0
841,0,163,0.75,1.0,0.0,1.0,3.0,3.0,6.0,0.5,0.0,1.25,1.25,10,0
821,0,183,1.125,3.0,3.0,1.0,1.0,1.0,5.0,0.0,1.5,1.25,1.75,10,0
798,0,206,1.75,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.5,0.5,1.25,10,0
776,0,228,2.75,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.5,10,0
750,0,254,2.125,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.5,0.5,0.75,10,0
729,0,275,2.375,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.75,0.5,10,0
703,0,301,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.25,0.75,10,0
681,0,323,2.25,4.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.25,10,0
656,0,348,2.625,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.5,0.25,1.0,10,0
625,0,379,2.75,7.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.25,10,0
594,0,410,1.375,11.0,0.0,0.0,3.0,1.0,3.0,0.0,0.5,0.0,0.5,10,0
565,0,439,2.125,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,10,0
536,0,468,2.25,9.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.25,0.5,10,0
505,0,499,2.375,7.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,10,0
475,0,529,1.875,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,10,0
456,0,548,1.375,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0
441,0,563,1.5,4.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.25,10,0
420,0,584,0.875,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,10,0
409,0,595,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,0.25,0.75,10,0
397,0,607,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,10,0
391,0,613,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,10,0
387,0,617,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,10,0
378,0,626,0.625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,10,0
371,0,633,0.25,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.25,0.0,10,0
366,0,638,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,10,0
363,0,641,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,10,0
357,0,647,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.0,10,0
353,0,651,0.625,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0
344,0,660,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,10,0
335,0,669,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,0
322,0,682,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,10,0
308,0,696,2.375,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,10,0
287,0,717,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0
269,0,735,2.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0
246,0,758,1.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0
234,0,770,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,10,0
217,0,787,2.375,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.25,0.0,10,0
196,0,808,1.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,10,0
180,0,824,1.875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0
163,0,841,1.875,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10,0
146,0,858,0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0
